id,photo_url,type,order,content_id
7bb3ed5d-2843-4e52-8238-db3caec3ee6f,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/OIRLPw8c_2KP5j5qXF8ho/QHdqaEJdIF01EGipwW6m0.webp,PHOTO,0,OIRLPw8c_2KP5j5qXF8ho
2e182982-24e4-459b-8157-96e3c77ff05a,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/OIRLPw8c_2KP5j5qXF8ho/QHdqaEJdIF01EGipwW6m0.min.webp,THUMBNAIL,0,OIRLPw8c_2KP5j5qXF8ho
7e72bd6e-f1b5-4e21-9659-ea3a8b905b5f,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/5Qh5hVGFk9HTWGktL7f7n/0B05McGBQGnYNuTISMRNO.webp,PHOTO,0,5Qh5hVGFk9HTWGktL7f7n
56e1fd50-4e86-4892-ae41-65c4365e4c9e,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/5Qh5hVGFk9HTWGktL7f7n/0B05McGBQGnYNuTISMRNO.min.webp,THUMBNAIL,0,5Qh5hVGFk9HTWGktL7f7n
a8e401af-6e78-48d6-a6d1-40441cb566aa,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/f44w-UzL5qTCQqtEYQ1Zx/stQsgYM-npKSNxSLwMrDF.webp,PHOTO,0,f44w-UzL5qTCQqtEYQ1Zx
f6b497a1-1e0f-4fa9-8d19-2cb8dcca067d,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/f44w-UzL5qTCQqtEYQ1Zx/stQsgYM-npKSNxSLwMrDF.min.webp,THUMBNAIL,0,f44w-UzL5qTCQqtEYQ1Zx
2f390b4b-15aa-4618-9e33-6defaa964886,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/o_QAGuxVKg_qLMMvRb1be/S-UTo73g0DwnLQ8bZn3fc.webp,PHOTO,0,o_QAGuxVKg_qLMMvRb1be
0fc9f7c5-991b-448f-ae64-8a683f8013a5,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/o_QAGuxVKg_qLMMvRb1be/S-UTo73g0DwnLQ8bZn3fc.min.webp,THUMBNAIL,0,o_QAGuxVKg_qLMMvRb1be
b9ce04c4-784d-40c7-b39d-7c22cc6e9a58,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/_SDJQH63ThGEebAp_zwgD/Gtj1uuyPM_wizpo-54Okw.webp,PHOTO,0,_SDJQH63ThGEebAp_zwgD
9934b961-091a-4922-8df2-220a8c3dac16,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/_SDJQH63ThGEebAp_zwgD/Gtj1uuyPM_wizpo-54Okw.min.webp,THUMBNAIL,0,_SDJQH63ThGEebAp_zwgD
97effeb3-e511-4705-a1bc-4e261f5107a4,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/dqf_4l-FDD8qylZTkad-l/-MW7gUF5p8_TjziPgEUOZ.webp,PHOTO,0,dqf_4l-FDD8qylZTkad-l
f69541a4-80f1-4bf5-a7c0-a587956820b9,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/dqf_4l-FDD8qylZTkad-l/-MW7gUF5p8_TjziPgEUOZ.min.webp,THUMBNAIL,0,dqf_4l-FDD8qylZTkad-l
0eba2ade-eb3b-4222-b080-7e98dfa82685,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/6IklOW19yoqV7iLvnCqi9/sSY5Ovjn9tARfdEoOeEN7.webp,PHOTO,0,6IklOW19yoqV7iLvnCqi9
5f52b55f-c60b-46e3-a2c0-5c0af927f1e8,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/6IklOW19yoqV7iLvnCqi9/sSY5Ovjn9tARfdEoOeEN7.min.webp,THUMBNAIL,0,6IklOW19yoqV7iLvnCqi9
f8b9d1c8-200f-4711-8ee2-c586c4535fa1,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/IPdkqkscgJwOUpTTqjSx8/nEzJzF79Blj-F4gKi95B5.webp,PHOTO,0,IPdkqkscgJwOUpTTqjSx8
7a766312-4fb4-4937-ad92-8c84a57dae57,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/IPdkqkscgJwOUpTTqjSx8/nEzJzF79Blj-F4gKi95B5.min.webp,THUMBNAIL,0,IPdkqkscgJwOUpTTqjSx8
cbecf44e-2e40-4e40-827d-7ecd31458d68,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/PYynM-NN_DEXz_i11jxST/Ll-7GUPHaD1trDFAqatSi.webp,PHOTO,0,PYynM-NN_DEXz_i11jxST
87f5de18-19ed-4228-ae6a-49bd3832a0f5,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/PYynM-NN_DEXz_i11jxST/Ll-7GUPHaD1trDFAqatSi.min.webp,THUMBNAIL,0,PYynM-NN_DEXz_i11jxST
6d6d24b3-4748-436e-864a-f16971da3c70,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/tDxbOvvtKGGi9ZHA04mpD/JH77ljYLdM_YmIWP6UfiX.webp,PHOTO,0,tDxbOvvtKGGi9ZHA04mpD
2ac5a6b2-d886-4345-8fe3-5ae636ea3dfa,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/tDxbOvvtKGGi9ZHA04mpD/JH77ljYLdM_YmIWP6UfiX.min.webp,THUMBNAIL,0,tDxbOvvtKGGi9ZHA04mpD
960fb717-ac58-4081-aba1-09de60e0391f,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/DHqwV6W73hqCAMsMNgizx/c6wg_b970ka1P_tJ4O-cY.webp,PHOTO,0,DHqwV6W73hqCAMsMNgizx
766f4d33-3c15-4b4a-9e8f-8dae58aacfb5,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/DHqwV6W73hqCAMsMNgizx/c6wg_b970ka1P_tJ4O-cY.min.webp,THUMBNAIL,0,DHqwV6W73hqCAMsMNgizx
bd271a6b-495f-4480-b600-e1010e0936a9,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/eeLcZZ06ONiF0J9nV8Pry/82MlWmFEYPv8AT9wMWn-q.webp,PHOTO,0,eeLcZZ06ONiF0J9nV8Pry
5b258df5-c29f-42c4-a569-738310945006,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/eeLcZZ06ONiF0J9nV8Pry/82MlWmFEYPv8AT9wMWn-q.min.webp,THUMBNAIL,0,eeLcZZ06ONiF0J9nV8Pry
6fc3ba77-35ec-419e-a927-076ad4028368,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/ORVmqRHEekTJ6hrZrwb9M/g4y19RPo5YyS1p4u21H3m.webp,PHOTO,0,ORVmqRHEekTJ6hrZrwb9M
6be4e521-e1ed-4a9f-a079-85c9007fe3b8,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/ORVmqRHEekTJ6hrZrwb9M/g4y19RPo5YyS1p4u21H3m.min.webp,THUMBNAIL,0,ORVmqRHEekTJ6hrZrwb9M
092adadd-f8d8-4c94-8e61-78ce334af5fb,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/WAVhPMiQhhj93iVQsiPRo/lKPEUWYovuxc2Cw4zLJdT.webp,PHOTO,0,WAVhPMiQhhj93iVQsiPRo
f37bf499-d76f-4e93-9d4f-97dcb1575383,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/WAVhPMiQhhj93iVQsiPRo/lKPEUWYovuxc2Cw4zLJdT.min.webp,THUMBNAIL,0,WAVhPMiQhhj93iVQsiPRo
6a9eb3ff-3144-4507-9f19-3b56c201b06a,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/_pDKyJBHrftq3VZGEeFow/tuqGGSGeIueID5nmRbNYL.webp,PHOTO,0,_pDKyJBHrftq3VZGEeFow
d902ce02-6980-4369-b2df-1c765db90eea,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/_pDKyJBHrftq3VZGEeFow/tuqGGSGeIueID5nmRbNYL.min.webp,THUMBNAIL,0,_pDKyJBHrftq3VZGEeFow
9ef687c3-101b-44de-b174-a5c308fb5c36,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/oTevqM5aoA3aZhKCpKzxR/f2Fw3O7y_0KIfj4CEoQ6q.webp,PHOTO,0,oTevqM5aoA3aZhKCpKzxR
255789e2-68ef-44bf-94b8-c62764b64e1f,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/oTevqM5aoA3aZhKCpKzxR/f2Fw3O7y_0KIfj4CEoQ6q.min.webp,THUMBNAIL,0,oTevqM5aoA3aZhKCpKzxR
6efc26ba-0bee-42b5-830a-b936c00c0a02,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/-pwNJNULMa6G3aLRyZb1d/qCzPM_iiqzRWn3iK2L2H2.webp,PHOTO,0,-pwNJNULMa6G3aLRyZb1d
