id,content_url,vid,metadata
NSSfCJAMt-k_iItSIAi6n,https://www.youtube.com/watch?v=xaXa4GJ7J8I,RKESNFr7de1a1eGKEJx6l,"{""channel_id"":""UC2MyRyj70zMpstKa_S2_R8A"",""channel_name"":""愛荘町""}"
z0v0aQeJi7PxP7OcDv5hV,https://www.youtube.com/watch?v=-jYOYAMOYBo,nM3MAzkuLnG9vNwysaZ1k,"{""channel_id"":""UCiYH2U5xPIglsif9ZcF44lA"",""channel_name"":""岩見沢市観光協会 公式チャンネル""}"
9ApkVddx_w8ehYqPbzqyN,https://www.youtube.com/watch?v=y8PpL9PYzcM,9NjcT4px9YS0XqMs8mBd9,"{""channel_id"":""UCiYH2U5xPIglsif9ZcF44lA"",""channel_name"":""岩見沢市観光協会 公式チャンネル""}"
DSutSVyB5DPSQphpDonsE,https://www.youtube.com/watch?v=AmE3CLYLXKg,F15K_M-LLXsstByQ6iZfz,"{""channel_id"":""UCiYH2U5xPIglsif9ZcF44lA"",""channel_name"":""岩見沢市観光協会 公式チャンネル""}"
j0hdCW2-znF50p4k4xPUu,https://www.youtube.com/watch?v=DHhvzqbunjw,I6odjEhz4D-c4UZaXCSjj,"{""channel_id"":""UCiYH2U5xPIglsif9ZcF44lA"",""channel_name"":""岩見沢市観光協会 公式チャンネル""}"
k7si6DuF7r17hE2gSocC4,https://www.youtube.com/watch?v=l5tpvh6a-Z8,kmjGQL5--6YMRBMnzhB3F,"{""channel_id"":""UCiYH2U5xPIglsif9ZcF44lA"",""channel_name"":""岩見沢市観光協会 公式チャンネル""}"
1-8OAFxGZNjNU-gvov4PM,https://www.youtube.com/watch?v=BiHgPCWCtOk,QP1mg4fLu3kF7xSQWeu-V,"{""channel_id"":""UCiYH2U5xPIglsif9ZcF44lA"",""channel_name"":""岩見沢市観光協会 公式チャンネル""}"
2b61xu64-lBPATK9ybXGf,https://www.youtube.com/watch?v=2RoC-Z2WB5E,PBmyUPcnLK0LnYxmaEULQ,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
Lez9rKpQddJiJS1B9PelO,https://www.youtube.com/watch?v=-S7U5BLsOZ8,zHjpOjaDv04LtVkzKG5d6,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
DQgkbm_bmA_I8X32NHTYM,https://www.youtube.com/watch?v=ot9x_IcTrTw,w9i8EjD0514r2dn94Nsjz,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
f0qviyO2KBpkuuIPz0e1N,https://www.youtube.com/watch?v=trzj0h28lmQ,HlR0UKHwhdoJsPkscGv2C,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
uyw9ac8L8gmhVchfibxGW,https://www.youtube.com/watch?v=f9vEQXwDojM,9AX6I-FnJR4jQ4Dr-b2Yd,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
BhNauDFIgpCGH5NDKkEWG,https://www.youtube.com/watch?v=wpZR-7Ic0Dk,xfo3oKJ4W_IdCwpKYuIlH,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
6aE3RgLe5UtlxGJcZU8l3,https://www.youtube.com/watch?v=XhRX10LHjSo,dTWxzr3mZ8cxTE2mGypOh,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
9N0MD53pU7traKkLebQH-,https://www.youtube.com/watch?v=XaFYC3YvU1E,dgR-HIc6JLwEEEiqAY8UD,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
le-qiHg6uGcVIKof0pDcv,https://www.youtube.com/watch?v=99DsVYUIWy4,voWcCtO9qH4l-VszWuixW,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
mgLWFpz3eCwkw1juGfwFI,https://www.youtube.com/watch?v=7VxqcJx2vrw,Fxjnj0Xq5E6yWePsCvRPu,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
lyIei6Ll3UxHBaRezcpqn,https://www.youtube.com/watch?v=rfDY4Zkw_kI,9LI5A3TxHAko7IVO3y1WP,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
VkKcMEqkH06ToiKIJ8V8v,https://www.youtube.com/watch?v=meaKbqyQj9w,t5rLggkpiTkQ1i5T7No4E,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
w2wUY_xF7SbSSnPkflifa,https://www.youtube.com/watch?v=MjOvRnKK3jk,sdIiDR7S0FyI0QophXXEp,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
6Sp6s7uSBkZypVBfMLCks,https://www.youtube.com/watch?v=IMDYRyRZpFk,j0lQ_Q5ZhnfkcPouRcanM,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
jId8QHPgOKeO6ugtqKP17,https://www.youtube.com/watch?v=b8dixXNi3wE,xGq8VMwH8wX6yVZutkVuA,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
QjSrGF6kO2vGm9dcDVIcw,https://www.youtube.com/watch?v=t_ADcKpbE6M,zUHIzXsMzq8-ETwqEl2kb,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
WRFq3_y8j-9oRWH8I5yRD,https://www.youtube.com/watch?v=hIE6eQbzPok,bP9l2XHr6dAfmmA4sVtI7,"{""channel_id"":""UCkgswtP08g8rvViOM4MLf9A"",""channel_name"":""雪国観光圏 | YUKIGUNI - Lives shaped by snow""}"
8LIwvwv9Y-XKIav0LWrQ2,https://www.youtube.com/watch?v=HxuD-qh1etc,S-Wyv-HuRrpmEZM1D-MF8,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
aRl39oi5GPed0Ue_XSQ7A,https://www.youtube.com/watch?v=yK37I8szutY,7HakxgIX1-qP6ckOkkNgJ,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
QiMasSRc1o1Z8QimKp31-,https://www.youtube.com/watch?v=16ugWiWQ0_k,nz9kC_27XBwfkRAmY99-0,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
IAHsmwHsnI0LncGiwnHNx,https://www.youtube.com/watch?v=l6x4t4fIDMQ,Oy_0Ysqy66MT1LtHV_N-T,"{""channel_id"":""UC7D9lBqa47K3IR1_iMUAdYg"",""channel_name"":""東紀州地域振興公社""}"
UxAu-we6wlVKI5AlNffVH,https://www.youtube.com/watch?v=sqdc9lFKaOk,4q2uhOdrwsBvtAf9aU_ik,"{""channel_id"":""UC7D9lBqa47K3IR1_iMUAdYg"",""channel_name"":""東紀州地域振興公社""}"
CLFCGIHG0QU-eDpCbhECO,https://www.youtube.com/watch?v=MS6B4ax51fg,jehHh4Uy5aW08v6LZgsVP,"{""channel_id"":""UC7D9lBqa47K3IR1_iMUAdYg"",""channel_name"":""東紀州地域振興公社"",""actual_language"":""ZH""}"
CMXkWMYlSIJPCAJQQD5w_,https://www.youtube.com/watch?v=O8OWPNXQRfg,-VPyWhDqsnHWBgC0cGyPP,"{""channel_id"":""UC7D9lBqa47K3IR1_iMUAdYg"",""channel_name"":""東紀州地域振興公社"",""actual_language"":""ZH""}"
u-Tc4hPHb0tlprTO3B7KO,https://www.youtube.com/watch?v=_h4yNCFKCz0,Go9MvTS6GfTsEt_vhzHvm,"{""channel_id"":""UC9cHz6AWR3ViUILBFaz2PCw"",""channel_name"":""滋賀ロケーションオフィス""}"
9ofozRqobKmjfAXF_Dozt,https://www.youtube.com/watch?v=6y54hjIVW0M,q_MH7SRBUXaBhGGil9fM0,"{""channel_id"":""UC9cHz6AWR3ViUILBFaz2PCw"",""channel_name"":""滋賀ロケーションオフィス""}"
MlE-sOLi0NuBy38VRqp33,https://www.youtube.com/watch?v=RYnUl3nqeIA,5OH6XGKOdeFRrQjNpfr5n,"{""channel_id"":""UC9cHz6AWR3ViUILBFaz2PCw"",""channel_name"":""滋賀ロケーションオフィス""}"
Mot3fDEgnkhq6axOlwTuu,https://www.youtube.com/watch?v=bFcQkeS8R3c,qK0ygIXGkdM_6dKQb5enR,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
iamLZ8NoL1ytqYCLYBiZ5,https://www.youtube.com/watch?v=z1XhKa-dkw4,vrg4M3ekzHqjRuUxjQN-R,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
I8U0qAv6Xh5HIZi9Fyqs3,https://www.youtube.com/watch?v=6FzhgWaUjbM,nTncISSMpg-DQADgCmybY,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
gqm6q832z3MzTIygZ1Gs8,https://www.youtube.com/watch?v=6WCw1wv8bco,ZaA_CXM_6Pdzz1VJQKHmw,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
ezI271TJwh0IDu-zOo_W8,https://www.youtube.com/watch?v=m1bkjFWxwoY,yxiFnu1BiDm5bJTBJuVjk,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
2BSyjkPG8YWUknDsgmiRz,https://www.youtube.com/watch?v=YAgg4AZXP5M,TZ1113zWCaZOz9Kj9nQlr,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
qPOg-jZBL95Wm8awwL1a8,https://www.youtube.com/watch?v=azecC7Zq2Fk,0cttzvSfcKsew3CFrJT7c,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
crh__lPAb4FdK4BbXwcC6,https://www.youtube.com/watch?v=GIzcPHI3is4,LyIX9309G5YS6EjhZiJWD,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
ZmlFIofyWr84RRjXKoGXX,https://www.youtube.com/watch?v=d9kX7e0-nBI,JwyNaNRUnWf7-kvvocah8,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
pjzGUDnX3wB8xG0SQIh_s,https://www.youtube.com/watch?v=7Mig2l79n3I,yndHYFE3oWsjivlD9nPKU,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
_Evb2VDkxTJ6i5damemul,https://www.youtube.com/watch?v=iiDfjhAo_kA,9br61L7qA-bLSIYqHHeOp,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
sV4aPiQEXRfUmHkhb7iNj,https://www.youtube.com/watch?v=I1js2U99_Us,x73DfOfZFyhUe11upL8WG,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
fV5p-mfIVT5O8BKIbh_cO,https://www.youtube.com/watch?v=9Odtzd4h7lk,J3OJVrxk0QeXk-ZA7Von_,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
9qeyR-t0qul3GpTSXdFJR,https://www.youtube.com/watch?v=PydT43s7ESQ,-GNPZtVqB8CcP6_heTTnl,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
IPdtwjEU-21LjvfTzpgBa,https://www.youtube.com/watch?v=SpHMwvYV4pM,IA53shAMONJN4pE2RSTEJ,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
yb53wz_efBK9egc_mQ8yw,https://www.youtube.com/watch?v=T7i23to3GVA,g0vGuS8-wTWcBI0wwzUOi,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
dqylxZoLN0crkErFWRM0f,https://www.youtube.com/watch?v=aW0vVCjJvYY,nuaqrovjQxm5O9HRAeWO2,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
xE_nOYxU0dK3kUcCA-_Bj,https://www.youtube.com/watch?v=A3SV5hkeZCw,-oDOj9FHe27-qasaVbvLk,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
8CUc_NDnX-WvCOhB4h9DK,https://www.youtube.com/watch?v=sHVhs3joE3A,UujMcfJ9K6XerbPOcixUD,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
yiMBYe2X828EZsE1CWIo6,https://www.youtube.com/watch?v=sJGeLHIaTVE,DVwZcN2GJAegVkg1nyK2S,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
r6z2ZvegcBwXnXZtgHXvP,https://www.youtube.com/watch?v=UOrlTrYsXgo,CTDBSGWzw8tdnDJeFI8kE,"{""channel_id"":""UC9cHz6AWR3ViUILBFaz2PCw"",""channel_name"":""滋賀ロケーションオフィス""}"
nq4FwlwectqvWHQs7EVvO,https://www.youtube.com/watch?v=YhWw3KsiQD8,H7Ma0vjf_lKCZd1kMi-D7,"{""channel_id"":""UC7D9lBqa47K3IR1_iMUAdYg"",""channel_name"":""東紀州地域振興公社""}"
BPC3bOuU4cpwwcFooA8rp,https://www.youtube.com/watch?v=Fi9O1-PN4Lg,-2juPrgE_CH51v7od3yqV,"{""channel_id"":""UCxXxDMqHGv6ahJ-x6nH1EYg"",""channel_name"":""関市観光協会_公式チャンネル""}"
6VikpBesnq5qTFhWA8_EW,https://www.youtube.com/watch?v=s8TiEeprg6w,9iaBA1C77gbVBiw7ZDK-v,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
hKw8Qm6w721bscDrsiFwB,https://www.youtube.com/watch?v=fgZdKDNoUWQ,-hbRfREoPVvSxnG-HU6uu,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
FCubu3QzzWVBqeTYqHQqU,https://www.youtube.com/watch?v=rAc2vQk5hBg,s9KcTGXkHpn3kcZk7QOCa,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
2EyDIcfBbGxWi8gnNiexG,https://www.youtube.com/watch?v=Jbn7RmitSb0,jXUoKf3uxDRlNoK_2lcOF,"{""channel_id"":""UCrThA9DvXZOOHTYX07CVCyg"",""channel_name"":""プロモーションサイト弘前市""}"
KBxnKHR02llCcyS9lYf9k,https://www.youtube.com/watch?v=0mGSAjgl0Wg,4qMzRuLvBfJAy6AIORMHa,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
wUgxl5j3_SlcnO8HE5qTw,https://www.youtube.com/watch?v=BEM6A3Thk7o,B4hzZ0kYh_gsU0Vzi5MMs,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
iDqlQlzvU3S5OF9lFmYpS,https://www.youtube.com/watch?v=jOZ3qha_dQ4,L96Batg7yRpgx8XjN0iIP,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
wYdrlBaqi1iGuAV_q_I-T,https://www.youtube.com/watch?v=WGfHghDWODs,ji0LD_h0s-URvetmNj2Ue,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
yzMCDFRWlN9IfcGCqqZtT,https://www.youtube.com/watch?v=fvreOfzz0HM,i2AhnLJBngOhrV2S7z4zG,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
3FsOGbdkVUI5sSB6YuoPn,https://www.youtube.com/watch?v=2zuWUwcylLE,G9C2hgmDiaNnJD50JATMi,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
2pSXiHpOGXC5wTB3TXROW,https://www.youtube.com/watch?v=eyhc4V_Xix0,a1TVEAzCp5riWl-XhAxxm,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
96zyNA56ozCiLvdG7QY16,https://www.youtube.com/watch?v=4Wiw-L5LgxY,LvWwp1S0fAcANVNyUvXPS,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
soMe1nba-vmYczcMUQtz9,https://www.youtube.com/watch?v=ik9I2a5PFps,gr2tw2K1UKxMtojZBi1Kc,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
NZiTQLxXOeCc2dxkQimYk,https://www.youtube.com/watch?v=255DCQdoRVU,Ra5WoQuO3uDE3kj348jfi,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
so4Q1oSBfhQTeVkNo8y_c,https://www.youtube.com/watch?v=qm1V8vTE-BE,jH4bFd0zIZCHHv25zFFtW,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
4gEhRy1XXzAdb6xes5yyH,https://www.youtube.com/watch?v=pLdihdG0IxQ,ocAcc0ajXsUeO0t27WkPi,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
p5Z9_rZmquaasAwHmjXEI,https://www.youtube.com/watch?v=oV5KB_RNeX0,TbbZU42jvxVLxKlZuNXGz,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
vIOXHhHLDlZ-s7QilU_uL,https://www.youtube.com/watch?v=eJDhcgSD9BA,jJoIT17byCRtrAWLZEAzF,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
2TESChAlO6fJPS5Tc3fO1,https://www.youtube.com/watch?v=4FHI78i33W8,fSyNefbAqc-bSbHfyJaJV,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
mhToG8OnBPUulVhMu26F8,https://www.youtube.com/watch?v=s3wC8hEjUx8,w1kDa497X_vxzITbWGV3t,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
S2WOA4JS2s8j3k2sH0Wjr,https://www.youtube.com/watch?v=FzL48bjx_T0,gzxs2XKrGrCwGfSTC1X4N,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
OcrJeupvstIVdBPLS0HYs,https://www.youtube.com/watch?v=dCOf070SB60,wvAZo615pIuIl9aaook79,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
HK69CVcRzBOJCBDvQLjVv,https://www.youtube.com/watch?v=AnLCEhcO6LM,U8GwGVrH89kvyucC0lXC4,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
gwMuDdlNDJS541eRlFvJI,https://www.youtube.com/watch?v=vWOnG5UKR-4,0qgnE8vqCmxAzpz2tEj9u,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
flyedhJ4ALZPTVXRpc9e4,https://www.youtube.com/watch?v=WbjChV6s4wk,aAYefMkOFIqnFEXshSplp,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
JyK0RSqmAnJySRut4ptkL,https://www.youtube.com/watch?v=WEJrjd3VEgc,T01wCOrnebVYWKPevDOiQ,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
jTBwtol8rCKn5jntUAFlN,https://www.youtube.com/watch?v=w8VFC3_orok,q7uZWS8MuqFTGRz19eKRW,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
5vP2RYSXlmUwAhScx3VL-,https://www.youtube.com/watch?v=oNuyb4Qe0vY,87i7s90Px5ThM81WX7Jx8,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
JdvJm0YKnXhCFvnkX0NWf,https://www.youtube.com/watch?v=XgiEiTFiA7I,uo_mum_mFv2hQvPgfgMBF,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
6F1gR-YkyKIlZs2lCwA9F,https://www.youtube.com/watch?v=-pRrQ5OMRhI,GPNDRHCYrkCG-R-oWo2yV,"{""channel_id"":""UCEWscY4mKFYFrPnuMIZwjTw"",""channel_name"":""【仁淀ブルー観光協議会】NIYODO BLUE!""}"
Lbo7c_8YlhVR9LRCXbsB_,https://www.youtube.com/watch?v=ptR5qsHXMdU,cfZwWhKwxmbF4bcxDgKbp,"{""channel_id"":""UCjW3QKHdfRWTrvn01ea7Kxw"",""channel_name"":""尾茂きいち""}"
CgTtl-A9RRDImmVGzIbdm,https://www.youtube.com/watch?v=RfW20n5jNcg,AHQ4yGE0RBTk_iSIG0Alh,"{""channel_id"":""UCjW3QKHdfRWTrvn01ea7Kxw"",""channel_name"":""尾茂きいち""}"
s7eEN38ep-w4Uv5dqg1B5,https://www.youtube.com/watch?v=l_tXqMICEQ0,-iAZqC-ryTuvtg6_fFVym,"{""channel_id"":""UCjW3QKHdfRWTrvn01ea7Kxw"",""channel_name"":""尾茂きいち""}"
zA5Hei1O7-T6vdLk3Wpx_,https://www.youtube.com/watch?v=sg7ULn2dGaY,PfconNe6B_vKYvmkXW19T,"{""channel_id"":""UCjW3QKHdfRWTrvn01ea7Kxw"",""channel_name"":""尾茂きいち""}"
8L09EBiyOCVP8Vhp8p2fW,https://www.youtube.com/watch?v=EYZrGZV7sOE,wo_NrLq3kcHNjLU3NEtpQ,"{""channel_id"":""UCjW3QKHdfRWTrvn01ea7Kxw"",""channel_name"":""尾茂きいち""}"
NrMyKs4r-VyEhqs6snAbi,https://www.youtube.com/watch?v=yCsRCq0MYwQ,IHENY_KHbnUSKv6KoivLj,"{""channel_id"":""UCsTVyWwFpE8V9iQ47JjlGOQ"",""channel_name"":""下北ゆかい村公式チャンネル""}"
rXVO6U81LmWOdM8KhCBNA,https://www.youtube.com/watch?v=uTG2Ii1e000,Zr612sae9aPE6T50lVPgK,"{""channel_id"":""UCsTVyWwFpE8V9iQ47JjlGOQ"",""channel_name"":""下北ゆかい村公式チャンネル""}"
aEuT82oKA0rtw1mW4VHYK,https://www.youtube.com/watch?v=ZEUMZ_LGwhk,LnmdoAWq3mQi-4XzNtfW7,"{""channel_id"":""UCsTVyWwFpE8V9iQ47JjlGOQ"",""channel_name"":""下北ゆかい村公式チャンネル""}"
owlPQAIll4bXbj3c2-b91,https://www.youtube.com/watch?v=4yL69ws_aU8,tudTe5JaTcgKvnt1EqNIk,"{""channel_id"":""UCsTVyWwFpE8V9iQ47JjlGOQ"",""channel_name"":""下北ゆかい村公式チャンネル""}"
2e5U9R5bLKQEW0ciDLCiz,https://www.youtube.com/watch?v=UTKMgA5aLxk,n_VbhDEGFqDtogm2F9eTr,"{""channel_id"":""UC21OkMILfqCRkvol4FBzmRA"",""channel_name"":""【公式】観光三重""}"
7dEaz8ygWnwfwixz8njYB,https://www.youtube.com/watch?v=m5CyKrwkyLg,T9DEgWm_p6gp-1LmLJ4Fs,"{""channel_id"":""UC21OkMILfqCRkvol4FBzmRA"",""channel_name"":""【公式】観光三重""}"
tU1imoUmN2ERnEt0aZaft,https://www.youtube.com/watch?v=RSr7INe8DNc,SIA8enbXSEGjoDT8szVXl,"{""channel_id"":""UC21OkMILfqCRkvol4FBzmRA"",""channel_name"":""【公式】観光三重""}"
M9Oaym4cN8jh6KdOkvwdD,https://www.youtube.com/watch?v=USgX4E3QWec,9q6bPQi6GmybkytamUmK4,"{""channel_id"":""UC21OkMILfqCRkvol4FBzmRA"",""channel_name"":""【公式】観光三重""}"
C9b7fhe3-_UqF6FaSKmuK,https://www.youtube.com/watch?v=osC0B8KUris,kgCT3iv4PNt1nDvPoDMf0,"{""channel_id"":""UC21OkMILfqCRkvol4FBzmRA"",""channel_name"":""【公式】観光三重""}"
nSq-9xNQlFS6dEpZ2JJ1D,https://www.youtube.com/watch?v=w6rIUr1vz-U,iUEf5dZQAvE-tc7_8jcW-,"{""channel_id"":""UC21OkMILfqCRkvol4FBzmRA"",""channel_name"":""【公式】観光三重""}"
2cMwbEnALbllPbVcLYEjG,https://www.youtube.com/watch?v=pjafwWT8PRk,5tfY_q2ueWAeUl5pFCPwF,"{""channel_id"":""UC21OkMILfqCRkvol4FBzmRA"",""channel_name"":""【公式】観光三重""}"
t1HO_yxV1z-JlqUth9TNV,https://www.youtube.com/watch?v=JW2pubP5XU4,ObkXyHdFc3HQ-ofBBGkem,"{""channel_id"":""UC21OkMILfqCRkvol4FBzmRA"",""channel_name"":""【公式】観光三重""}"
pPofYtrAnWFmo3_89Prdy,https://www.youtube.com/watch?v=TaqeMJibAkw,ACdton25UmWf05hsqxkJC,"{""channel_id"":""UC21OkMILfqCRkvol4FBzmRA"",""channel_name"":""【公式】観光三重""}"
j-bAEIgWWErm6y82tfj0G,https://www.youtube.com/watch?v=5-swcFZ9v-c,spzCnfIPYNOmpogV8V_mQ,"{""channel_id"":""UC21OkMILfqCRkvol4FBzmRA"",""channel_name"":""【公式】観光三重""}"
